file_path,scope_category,status,gap
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/approval_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/approval_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/context_engineering_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/editing_packaging_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/final_script_shaping_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/lineage_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_route.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_veins.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_veins.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.stderr.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/preflight.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/preflight.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_dry_run_flow.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_dry_run_flow.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_packets.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_packets.json,Proofs,EXPECTED_MAC_SCOPE,
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_route.exit.txt,Proofs,EXPECTED_MAC_SCOPE,
